Query,Abundance,BGC_product,Sample,Data_group
SRR7162332_87198_6011-26813,1701.1586,cyclic-lactone-autoinducer,SRR7162332,Postmenopause_Control
SRR7162332_8802_1-2378,4133.3403,cyclic-lactone-autoinducer,SRR7162332,Postmenopause_Control
SRR7162332_88353_4534-24800,11065.956,RRE-containing,SRR7162332,Postmenopause_Control
SRR7162332_89884_1-13885,2015.3918,cyclic-lactone-autoinducer,SRR7162332,Postmenopause_Control
SRR7162332_90196_83451-125880,10585.217,NRPS-like,SRR7162332,Postmenopause_Control
SRR7162332_90251_91048-111401,24446.33,RRE-containing,SRR7162332,Postmenopause_Control
SRR7162332_9217_1-13787,2833.7922,hybrid,SRR7162332,Postmenopause_Control
SRR7162332_92804_1-1265,691.85175,NRPS-like,SRR7162332,Postmenopause_Control
SRR7162332_9416_358-21079,24839.559,cyclic-lactone-autoinducer,SRR7162332,Postmenopause_Control
SRR7162332_94601_155249-175740,14185.951,cyclic-lactone-autoinducer,SRR7162332,Postmenopause_Control
SRR7162332_95505_1-6048,782.9061,thiopeptide,SRR7162332,Postmenopause_Control
SRR7162332_95615_1-9445,8745.864,ranthipeptide,SRR7162332,Postmenopause_Control
SRR7162332_95735_36771-55484,1618.8477,ranthipeptide,SRR7162332,Postmenopause_Control
SRR7162332_95807_1-2848,1047.9745,arylpolyene,SRR7162332,Postmenopause_Control
SRR7162332_96293_350599-371345,2472.635,CDPS,SRR7162332,Postmenopause_Control
SRR7162332_96671_1-1829,1214.676,ranthipeptide,SRR7162332,Postmenopause_Control
SRR7162332_9726_12511-21151,3368.3325,RiPP-like,SRR7162332,Postmenopause_Control
SRR7162332_97505_1-2493,2880.4912,cyclic-lactone-autoinducer,SRR7162332,Postmenopause_Control
SRR7162332_97733_6100-16945,2710.4446,cyclic-lactone-autoinducer,SRR7162332,Postmenopause_Control
SRR7162332_97773_1-8031,13837.255,lanthipeptide-class-ii,SRR7162332,Postmenopause_Control
SRR7162332_98844_1-11021,2158.3596,ranthipeptide,SRR7162332,Postmenopause_Control
SRR7162332_99617_1-18857,1782.7002,thiopeptide,SRR7162332,Postmenopause_Control
SRR7162334_10611_1-12823,2708.0806,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_11008_1-5183,1673.6238,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_11340_1-9605,1345.8708,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_12279_16686-46706,10050.1875,hybrid,SRR7162334,Postmenopause_Control
SRR7162334_12435_188686-212314,7075.167,hybrid,SRR7162334,Postmenopause_Control
SRR7162334_12535_1820-34760,2203.2605,NRPS,SRR7162334,Postmenopause_Control
SRR7162334_13190_8061-24333,1576.6632,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_13938_1-4796,1162.7177,NRPS-like,SRR7162334,Postmenopause_Control
SRR7162334_14159_18783-32752,1782.1494,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_14493_63586-83855,5950.8975,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_14825_322962-344639,9415.153,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_15125_1-2052,1152.8961,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_15764_1-7448,1081.4702,NRPS,SRR7162334,Postmenopause_Control
SRR7162334_17517_4703-24981,4063.6472,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_19194_137436-149125,9547.678,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_19365_17116-37418,6096.587,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_19401_1-1233,822.29474,arylpolyene,SRR7162334,Postmenopause_Control
SRR7162334_19492_1-8232,1768.7782,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_20001_1-9963,1738.4935,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_20242_1-21522,166425.92,arylpolyene,SRR7162334,Postmenopause_Control
SRR7162334_20266_130449-140932,25912.447,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_21490_1-2771,924.89636,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_22577_3010-26139,10309.608,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_22654_40074-66231,166819.66,arylpolyene,SRR7162334,Postmenopause_Control
SRR7162334_23615_3-44557,30067.516,NRPS-like,SRR7162334,Postmenopause_Control
SRR7162334_23858_2545-14809,11315.96,RiPP-like,SRR7162334,Postmenopause_Control
SRR7162334_23903_1-1020,607.45013,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_25327_1-4200,885.1418,RiPP-like,SRR7162334,Postmenopause_Control
SRR7162334_25655_1-14075,6409.097,arylpolyene,SRR7162334,Postmenopause_Control
SRR7162334_26321_13495-31493,1854.2064,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_26385_2213-24061,2083.0422,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_27756_16982-37563,10903.099,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_28064_1-1863,876.8057,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_28263_1-1117,756.4083,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_28705_29858-72287,29512.373,NRPS-like,SRR7162334,Postmenopause_Control
SRR7162334_29282_5724-26420,12029.097,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_29327_1-10865,1609.7185,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_30351_39204-59455,1878.7794,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_30382_1-9531,4190.115,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_32534_1-6907,15013.523,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_32571_35355-55618,5555.1685,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_33176_1-1465,557.50464,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_33209_54687-75410,3135.179,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_33228_56142-76893,5315.961,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_33472_26489-102833,39305.465,hybrid,SRR7162334,Postmenopause_Control
SRR7162334_34637_1-2705,853.7581,RiPP-like,SRR7162334,Postmenopause_Control
SRR7162334_35121_61291-73847,11826.6045,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_35427_1-5546,4803.9604,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_35583_42275-62628,28664.5,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_35650_1-17568,2967.374,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_35671_1-1384,997.1216,arylpolyene,SRR7162334,Postmenopause_Control
SRR7162334_36492_1-11030,14263.092,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_37051_155732-177347,6406.3867,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_37559_1-7161,6331.991,arylpolyene,SRR7162334,Postmenopause_Control
SRR7162334_37659_1-4694,1037.9851,RiPP-like,SRR7162334,Postmenopause_Control
SRR7162334_37697_1-3941,907.58136,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_39368_511-11703,10404.405,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_39558_1-1541,932.0855,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_39847_24753-45499,5842.588,CDPS,SRR7162334,Postmenopause_Control
SRR7162334_40324_1-3697,1295.0535,arylpolyene,SRR7162334,Postmenopause_Control
SRR7162334_40808_24487-45364,2072.0034,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_40831_64464-75399,11140.794,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_41613_1-20087,1385.2563,betalactone,SRR7162334,Postmenopause_Control
SRR7162334_41656_1-5497,1019.5661,arylpolyene,SRR7162334,Postmenopause_Control
SRR7162334_42432_76501-98168,5980.2827,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_44167_1-3254,1583.8783,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_44369_17952-38536,9811.086,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_44636_1-2823,957.7421,arylpolyene,SRR7162334,Postmenopause_Control
SRR7162334_45221_77455-89794,6593.5703,RiPP-like,SRR7162334,Postmenopause_Control
SRR7162334_4562_1-30584,6401.824,arylpolyene,SRR7162334,Postmenopause_Control
SRR7162334_46145_1-2964,1938.385,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_47625_184492-197212,4244.135,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_48241_67475-88270,8773.026,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_48597_1-1964,774.356,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_48945_1-1892,669.85315,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_49143_1-2797,926.36835,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_49362_1-5078,12967.015,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_49579_16413-37145,9750.559,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_49912_141465-152298,10780.365,RiPP-like,SRR7162334,Postmenopause_Control
SRR7162334_49950_3134-23845,10016.082,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_49950_54783-76394,9824.423,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_50285_15004-35060,1651.3136,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_51655_1-7579,2207.307,lanthipeptide-class-ii,SRR7162334,Postmenopause_Control
SRR7162334_51894_1-4176,40775.18,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_51985_1-12570,10501.414,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_52095_4627-24896,1481.1245,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_52606_19392-43635,5728.211,lanthipeptide-class-i,SRR7162334,Postmenopause_Control
SRR7162334_52658_54637-74990,36117.047,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_52784_1-14847,1566.8579,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_53228_13062-33328,33170.438,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_53873_1-4285,966.1724,hserlactone,SRR7162334,Postmenopause_Control
SRR7162334_54843_1-13183,2437.584,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_55163_1-1415,875.7586,arylpolyene,SRR7162334,Postmenopause_Control
SRR7162334_55365_1-6152,746.2073,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_55822_33477-67125,3111.8997,hybrid,SRR7162334,Postmenopause_Control
SRR7162334_56977_263281-283844,8991.15,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_57180_154-12083,3028.8276,RRE-containing,SRR7162334,Postmenopause_Control
SRR7162334_611_1-1969,715.1753,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_6315_22645-44021,1703.4915,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_671_1-1886,1747.1588,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162334_6832_1-1221,738.1125,ranthipeptide,SRR7162334,Postmenopause_Control
SRR7162334_8070_1-2479,1124.7263,cyclic-lactone-autoinducer,SRR7162334,Postmenopause_Control
SRR7162335_11241_2315-23760,11004.826,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_11301_18647-61076,16871.307,NRPS-like,SRR7162335,Postmenopause_Control
SRR7162335_11763_1-12049,3082.369,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_11830_1-10095,1739.8213,redox-cofactor,SRR7162335,Postmenopause_Control
SRR7162335_11971_22728-53977,3588.8076,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_12066_1-1301,1195.3118,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_12996_65767-86120,40028.285,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_13448_172545-184274,12481.519,ranthipeptide,SRR7162335,Postmenopause_Control
SRR7162335_13496_1-5633,1721.3762,arylpolyene,SRR7162335,Postmenopause_Control
SRR7162335_13728_1-13169,6154.4697,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_13814_1-1307,944.86096,arylpolyene,SRR7162335,Postmenopause_Control
SRR7162335_14884_105698-149555,3944.14,NRPS,SRR7162335,Postmenopause_Control
SRR7162335_1563_16226-28666,6503.575,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_15909_184468-195301,12593.432,RiPP-like,SRR7162335,Postmenopause_Control
SRR7162335_16397_1-19486,3077.2275,arylpolyene,SRR7162335,Postmenopause_Control
SRR7162335_16402_597-48133,257266.55,arylpolyene,SRR7162335,Postmenopause_Control
SRR7162335_1676_1-41711,3700.861,NRPS,SRR7162335,Postmenopause_Control
SRR7162335_17911_1-1065,1245.455,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_18253_1-34441,3264.2673,arylpolyene,SRR7162335,Postmenopause_Control
SRR7162335_19995_1-4129,2736.0986,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_2081_1-16522,4238.306,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_2114_1-1403,1304.0132,RiPP-like,SRR7162335,Postmenopause_Control
SRR7162335_21867_1-8761,3842.4119,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_22292_47646-73948,3505.6194,thiopeptide,SRR7162335,Postmenopause_Control
SRR7162335_22468_190590-212204,26577.498,ranthipeptide,SRR7162335,Postmenopause_Control
SRR7162335_22569_1-1627,1349.3768,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_23051_1-3432,1279.3921,RiPP-like,SRR7162335,Postmenopause_Control
SRR7162335_23166_1-2241,1816.4684,ranthipeptide,SRR7162335,Postmenopause_Control
SRR7162335_2334_1-23466,50932.69,arylpolyene,SRR7162335,Postmenopause_Control
SRR7162335_25079_1-8392,2452.5996,ranthipeptide,SRR7162335,Postmenopause_Control
SRR7162335_27379_1-10249,28110.58,arylpolyene,SRR7162335,Postmenopause_Control
SRR7162335_28917_1-13193,3172.1748,ranthipeptide,SRR7162335,Postmenopause_Control
SRR7162335_29014_1-9039,2418.7285,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_29078_1-5187,2363.1877,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_29164_27776-36376,4025.5632,RiPP-like,SRR7162335,Postmenopause_Control
SRR7162335_3292_1-5961,2923.3813,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_34119_1-5525,1796.4166,ranthipeptide,SRR7162335,Postmenopause_Control
SRR7162335_3414_46479-67261,4476.3345,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_35659_97891-145948,4199.0356,arylpolyene,SRR7162335,Postmenopause_Control
SRR7162335_36712_1-5243,2102.4082,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_37923_1-4903,1641.8385,lanthipeptide-class-i,SRR7162335,Postmenopause_Control
SRR7162335_38697_1-13401,33103.156,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_39136_1-1511,8536.193,arylpolyene,SRR7162335,Postmenopause_Control
SRR7162335_40751_1-1269,1694.0093,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_42181_14254-34601,45547.2,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_42616_1-1173,7096.6426,arylpolyene,SRR7162335,Postmenopause_Control
SRR7162335_43172_245-14673,3505.8918,siderophore,SRR7162335,Postmenopause_Control
SRR7162335_43318_1-13297,28704.658,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_44199_1-5720,27546.912,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_44520_19661-40394,28613.44,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_45158_1-14178,2945.3406,ranthipeptide,SRR7162335,Postmenopause_Control
SRR7162335_4614_1-1095,7685.6997,arylpolyene,SRR7162335,Postmenopause_Control
SRR7162335_46284_1-1052,1217.3683,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_50556_1-5894,3856.7883,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_51430_1-10102,2209.4912,thiopeptide,SRR7162335,Postmenopause_Control
SRR7162335_51777_139932-161509,3518.6555,ranthipeptide,SRR7162335,Postmenopause_Control
SRR7162335_53471_1-3863,1740.4926,arylpolyene,SRR7162335,Postmenopause_Control
SRR7162335_5376_1-4416,73330.38,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_54603_1-15390,29208.295,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_54702_12369-32719,6445.743,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_5683_1-6966,7682.138,lanthipeptide-class-i,SRR7162335,Postmenopause_Control
SRR7162335_5798_1-5243,2050.0652,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_629_20282-41028,5908.254,CDPS,SRR7162335,Postmenopause_Control
SRR7162335_6729_64396-84749,19687.188,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_7322_1-1437,1114.015,ranthipeptide,SRR7162335,Postmenopause_Control
SRR7162335_8105_1-10434,2844.943,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_8239_20587-49563,3294.1907,lanthipeptide-class-i,SRR7162335,Postmenopause_Control
SRR7162335_8676_17071-40037,28858.506,lanthipeptide-class-ii,SRR7162335,Postmenopause_Control
SRR7162335_8676_54144-74740,28746.023,cyclic-lactone-autoinducer,SRR7162335,Postmenopause_Control
SRR7162335_8926_1-7613,2234.9453,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_9587_1-7292,31042.057,RRE-containing,SRR7162335,Postmenopause_Control
SRR7162335_9595_1-9056,2358.6318,NRPS,SRR7162335,Postmenopause_Control
SRR7162339_10533_1-10344,2695.1968,lanthipeptide-class-ii,SRR7162339,Postmenopause_Control
SRR7162339_1097_6550-26819,8562.708,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_11069_1-3974,732.2113,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_11190_261-21950,1645.2036,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_11469_4183-24440,1597.4818,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_11490_1-6412,689.9088,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_11583_1-10156,14188.115,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_11700_1-6161,708.442,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_11752_1-17192,38764.797,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_11867_1-10353,9782.007,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_1197_1-1735,691.2467,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_12002_36108-56455,11173.496,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_12310_1-8720,1093.5228,NRPS,SRR7162339,Postmenopause_Control
SRR7162339_12413_27416-47994,11305.071,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_12501_94610-115971,11430.949,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_12762_1-9802,876.5353,NRPS,SRR7162339,Postmenopause_Control
SRR7162339_13760_123037-133811,9468.233,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_14029_1-9843,852.90967,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_14506_1-3566,733.2854,LAP,SRR7162339,Postmenopause_Control
SRR7162339_15222_1-16629,1851.5188,NRPS,SRR7162339,Postmenopause_Control
SRR7162339_15354_64637-76439,10459.257,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_15746_1-14295,3888.161,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_16215_1-3840,742.40265,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_16616_1238-13577,6059.181,RiPP-like,SRR7162339,Postmenopause_Control
SRR7162339_17275_1-18436,1269.0623,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_17580_8187-29563,8394.288,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_17845_56265-97443,9942.392,hybrid,SRR7162339,Postmenopause_Control
SRR7162339_18534_1-9302,52690.363,arylpolyene,SRR7162339,Postmenopause_Control
SRR7162339_18826_1-43511,5765.278,arylpolyene,SRR7162339,Postmenopause_Control
SRR7162339_19014_1-8510,10719.908,arylpolyene,SRR7162339,Postmenopause_Control
SRR7162339_19189_141463-152296,6101.1475,RiPP-like,SRR7162339,Postmenopause_Control
SRR7162339_19663_1-4618,774.8546,NRPS-like,SRR7162339,Postmenopause_Control
SRR7162339_19677_1-16071,1435.0193,hybrid,SRR7162339,Postmenopause_Control
SRR7162339_19743_1-2829,2182.2236,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_19846_1-3807,1430.5381,NRPS,SRR7162339,Postmenopause_Control
SRR7162339_20906_1-7523,1860.7651,lanthipeptide-class-ii,SRR7162339,Postmenopause_Control
SRR7162339_21518_1-19589,1828.6849,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_21813_1-8485,46655.453,arylpolyene,SRR7162339,Postmenopause_Control
SRR7162339_22454_1-9106,3130.7124,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_22950_1-16728,1081.3005,arylpolyene,SRR7162339,Postmenopause_Control
SRR7162339_22953_32020-53396,1225.0677,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_23254_157116-173152,1647.7025,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_23296_37301-57651,5157.947,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_23438_1-11246,1688.8137,siderophore,SRR7162339,Postmenopause_Control
SRR7162339_25290_3710-24832,15606.393,resorcinol,SRR7162339,Postmenopause_Control
SRR7162339_25380_1-2173,660.4892,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_26478_1-12454,1684.4498,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_2652_1-21079,1356.1797,hybrid,SRR7162339,Postmenopause_Control
SRR7162339_26672_1-1605,661.48706,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_26803_18038-41893,10369.428,hybrid,SRR7162339,Postmenopause_Control
SRR7162339_26869_1-43118,65852.81,NRPS,SRR7162339,Postmenopause_Control
SRR7162339_27262_1-17644,1720.4924,thiopeptide,SRR7162339,Postmenopause_Control
SRR7162339_27526_1-1918,543.2878,NRPS,SRR7162339,Postmenopause_Control
SRR7162339_28039_96316-108005,5930.2134,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_31211_15314-34153,1068.6163,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_31686_1-18216,2672.3933,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_31694_55784-76347,2473.3838,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_32664_1-9379,2324.7578,lanthipeptide-class-ii,SRR7162339,Postmenopause_Control
SRR7162339_32739_28443-49146,12184.532,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_32874_1418-45299,1455.232,NRPS,SRR7162339,Postmenopause_Control
SRR7162339_33857_8904-22351,1282.1671,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_34740_1-1470,615.23804,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_35169_1-5389,656.7,NRPS-like,SRR7162339,Postmenopause_Control
SRR7162339_35348_1-1597,529.3784,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_3539_85742-121558,21836.805,lanthipeptide-class-ii,SRR7162339,Postmenopause_Control
SRR7162339_35827_1-9630,1163.7272,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_3594_85926-122833,9952.956,arylpolyene,SRR7162339,Postmenopause_Control
SRR7162339_36222_1-7676,986.1168,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_36635_14057-63041,1841.8643,NRPS,SRR7162339,Postmenopause_Control
SRR7162339_36872_1-9316,9684.811,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_37137_1-20883,6569.6274,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_37483_9711-33156,1407.1031,NRPS,SRR7162339,Postmenopause_Control
SRR7162339_38154_1-3602,600.4149,NRPS,SRR7162339,Postmenopause_Control
SRR7162339_38301_1-2027,591.66895,NRPS-like,SRR7162339,Postmenopause_Control
SRR7162339_38407_1-6836,18173.938,RiPP-like,SRR7162339,Postmenopause_Control
SRR7162339_38543_1-17273,1928.1836,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_39227_1-3474,4204.9585,NRPS,SRR7162339,Postmenopause_Control
SRR7162339_39336_14313-35922,1734.0864,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_3987_85944-106204,3569.0576,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_39996_1-4421,613.7074,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_4022_1-2964,696.4882,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_40362_1-11282,13436.029,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_40511_1-7004,14849.511,arylpolyene,SRR7162339,Postmenopause_Control
SRR7162339_40624_1-15516,1193.6414,arylpolyene,SRR7162339,Postmenopause_Control
SRR7162339_40811_1-6537,27853.643,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_40990_62857-84401,1476.5045,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_41003_48961-103789,2207.809,hybrid,SRR7162339,Postmenopause_Control
SRR7162339_41342_1-10896,750.6353,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_41945_1-1442,477.20544,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_41951_1-2056,602.44885,terpene,SRR7162339,Postmenopause_Control
SRR7162339_42511_1-13280,1354.6454,ranthipeptide,SRR7162339,Postmenopause_Control
SRR7162339_4278_1-27864,1988.3837,hybrid,SRR7162339,Postmenopause_Control
SRR7162339_43762_1-1206,766.21954,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_44051_1-6459,1357.6012,NRPS,SRR7162339,Postmenopause_Control
SRR7162339_44440_1-2011,703.9197,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_44457_1-1238,730.53314,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_44632_1-3575,14183.32,arylpolyene,SRR7162339,Postmenopause_Control
SRR7162339_45421_1-11530,2334.409,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_45803_1-10292,36607.19,RRE-containing,SRR7162339,Postmenopause_Control
SRR7162339_46064_1-5760,2495.1553,cyclic-lactone-autoinducer,SRR7162339,Postmenopause_Control
SRR7162339_4622_1-5471,1268.559,NRPS-like,SRR7162339,Postmenopause_Control
