Query,Abundance,BGC_product,Sample,Data_group
SRR7162312_96325_1-9224,1110.9604,RRE-containing,SRR7162312,Premenopause_Control
SRR7162312_97678_1-2048,631.9058,NRPS,SRR7162312,Premenopause_Control
SRR7162312_98155_54146-75757,8179.223,ranthipeptide,SRR7162312,Premenopause_Control
SRR7162312_98352_1-11908,1182.1553,RRE-containing,SRR7162312,Premenopause_Control
SRR7162312_99549_1-3318,1146.2317,cyclic-lactone-autoinducer,SRR7162312,Premenopause_Control
SRR7162313_1070_28228-48794,8308.867,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_10753_16192-37607,2964.8083,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_11027_1-37831,6075.582,arylpolyene,SRR7162313,Premenopause_Control
SRR7162313_1117_1-12465,35362.21,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_11267_1-2653,806.11945,lanthipeptide-class-ii,SRR7162313,Premenopause_Control
SRR7162313_11970_1-4534,12627.219,arylpolyene,SRR7162313,Premenopause_Control
SRR7162313_12601_1-3656,1438.6992,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_13138_1-22473,49803.24,resorcinol,SRR7162313,Premenopause_Control
SRR7162313_15081_1-1353,662.1687,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_15220_19638-42563,2504.8074,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_15576_1-6702,11561.051,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_17141_17590-38189,2704.8591,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_17141_24-13971,3120.4553,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_17280_1-1506,786.79865,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_18283_1-38901,3953.8374,arylpolyene,SRR7162313,Premenopause_Control
SRR7162313_1972_1-1847,719.7734,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_19772_56790-68928,5616.295,RiPP-like,SRR7162313,Premenopause_Control
SRR7162313_20462_1-1107,757.10333,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_2093_22226-43826,3512.0476,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_21295_1-5337,1478.3263,lanthipeptide-class-ii,SRR7162313,Premenopause_Control
SRR7162313_21564_2521-35011,161028.17,betalactone,SRR7162313,Premenopause_Control
SRR7162313_21690_1-1562,869.6041,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_2182_1-7676,1219.8734,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_21972_30780-51358,7357.476,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_22045_1-7591,1610.4464,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_22109_1-16931,5755.8535,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_23443_135338-156699,8249.933,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_24385_1-2412,934.5925,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_24455_1-1939,1132.767,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_2461_214474-233455,4031.6316,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_24668_10819-57106,2434.3875,NRPS,SRR7162313,Premenopause_Control
SRR7162313_25008_1-34345,3125.2383,hybrid,SRR7162313,Premenopause_Control
SRR7162313_25213_697-20978,5775.249,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_25282_1-3850,1658.9612,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_25466_1-2692,740.7622,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_2553_218766-266275,176753.9,arylpolyene,SRR7162313,Premenopause_Control
SRR7162313_26096_61994-82260,37499.16,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_2673_25591-46873,6221.956,arylpolyene,SRR7162313,Premenopause_Control
SRR7162313_2689_16278-57498,5451.833,arylpolyene,SRR7162313,Premenopause_Control
SRR7162313_27018_55704-77062,2895.5942,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_27039_248-25802,6056.0356,hybrid,SRR7162313,Premenopause_Control
SRR7162313_27039_34538-55134,6084.0127,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_27876_1-9196,7551.9595,RiPP-like,SRR7162313,Premenopause_Control
SRR7162313_27878_2234-29781,1308.2214,arylpolyene,SRR7162313,Premenopause_Control
SRR7162313_28196_1-1354,789.7471,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_2860_1-1015,597.9407,NRPS-like,SRR7162313,Premenopause_Control
SRR7162313_28658_1-4829,6505.448,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_28767_123369-134202,4927.0024,RiPP-like,SRR7162313,Premenopause_Control
SRR7162313_29446_1-3587,6848.4517,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_29713_1-6677,1415.3734,siderophore,SRR7162313,Premenopause_Control
SRR7162313_29932_4865-15836,4209.163,RiPP-like,SRR7162313,Premenopause_Control
SRR7162313_29985_1-5155,953.0706,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_30811_1-14209,11550.829,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_31314_1-3427,17481.955,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_33094_302029-322592,2810.7825,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_3376_7593-29207,2325.1404,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_35026_1-5271,6332.7705,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_3503_25880-46146,4316.46,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_3526_107018-140523,8919.59,hybrid,SRR7162313,Premenopause_Control
SRR7162313_35332_1-5593,1116.1274,NRPS,SRR7162313,Premenopause_Control
SRR7162313_36103_117258-138004,20624.68,CDPS,SRR7162313,Premenopause_Control
SRR7162313_36905_1-5292,5892.5938,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_37364_59974-80706,10895.002,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_38407_59602-72152,25501.762,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_38482_1-12295,3272.017,RiPP-like,SRR7162313,Premenopause_Control
SRR7162313_3918_69435-90028,3363.816,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_409_1-2477,11072.484,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_41019_1-1113,701.0895,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_41591_1-19108,6967.9946,thiopeptide,SRR7162313,Premenopause_Control
SRR7162313_41955_1-2542,1057.3341,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_41968_1-2715,3768.2366,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_42820_1-1486,719.59424,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_44014_1-2746,873.5394,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_4409_2563-23304,12042.555,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_44372_1-5319,858.4834,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_454_27982-39820,10853.235,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_45697_1-1881,798.94965,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_46647_1-6222,2085.5527,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_46744_71982-114411,17300.775,NRPS-like,SRR7162313,Premenopause_Control
SRR7162313_47441_152045-163735,5080.0146,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_48167_42587-62937,20445.19,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_48183_1-5012,1360.8359,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_48510_1-2182,741.71686,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_48892_1-13244,5309.182,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_48892_118326-129290,4986.7466,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_49180_1-1384,689.10065,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_49390_1-3636,5548,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_49795_1-3509,3006.1746,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_49826_649-14613,5446.9063,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_50802_80007-98616,10952.983,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_51434_1-2714,969.02795,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_51484_1-2583,1320.2687,nucleoside,SRR7162313,Premenopause_Control
SRR7162313_51965_1-3399,1173.364,NRPS,SRR7162313,Premenopause_Control
SRR7162313_52071_1-11092,6693.5884,arylpolyene,SRR7162313,Premenopause_Control
SRR7162313_52147_120607-166976,3607.4163,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_52147_98303-119878,3808.1204,NRPS,SRR7162313,Premenopause_Control
SRR7162313_52180_1-2817,1959.5271,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_52219_138251-158604,19300.58,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_52856_25490-38340,3447.5461,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_52918_1-9849,3110.416,transAT-PKS,SRR7162313,Premenopause_Control
SRR7162313_52963_1-5009,1759.7606,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_53380_1-1451,1115.3864,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_53933_7675-18619,1447.0034,RiPP-like,SRR7162313,Premenopause_Control
SRR7162313_54049_1-2298,880.3449,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_54854_1-3084,852.76984,NRPS-like,SRR7162313,Premenopause_Control
SRR7162313_55103_1-15765,3809.3987,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_5517_1-1683,789.9116,NRPS-like,SRR7162313,Premenopause_Control
SRR7162313_55183_7867-28217,9313.019,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_55607_1-2340,716.3364,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_56348_1-1503,711.45526,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_5644_1-2284,835.1273,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_5714_1-1221,710.08496,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_6119_1-12170,2666.8215,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_6572_223055-243850,2612.6592,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_736_48744-74613,2378.395,NRPS-like,SRR7162313,Premenopause_Control
SRR7162313_7578_1-1240,629.28436,RRE-containing,SRR7162313,Premenopause_Control
SRR7162313_7765_1-10186,1659.8047,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_7892_1-4508,2493.8513,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_8454_1-1282,608.6682,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162313_9081_159035-176512,2956.5186,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_921_46556-67122,10616.183,cyclic-lactone-autoinducer,SRR7162313,Premenopause_Control
SRR7162313_9392_43709-65320,11219.459,ranthipeptide,SRR7162313,Premenopause_Control
SRR7162314_100879_1-2622,543.8713,arylpolyene,SRR7162314,Premenopause_Control
SRR7162314_101182_1-7316,334.14777,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_102043_1-1332,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_102461_3349-29023,774.9374,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_102707_1-15751,8.622465,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_102758_161872-182595,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_10772_11232-31810,6091.4004,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_10840_12642-23475,11514.101,RiPP-like,SRR7162314,Premenopause_Control
SRR7162314_10927_28154-48414,3.351572,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_11016_341828-382886,3982.5188,hybrid,SRR7162314,Premenopause_Control
SRR7162314_11990_1-3258,1354.79,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_13460_1-3185,2515.8354,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_14497_7817-29374,1826.9609,hybrid,SRR7162314,Premenopause_Control
SRR7162314_16294_2709-14751,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_16410_1-6282,5361.588,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_18212_1-11952,1352.2161,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_18797_1-1280,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_18808_476-21221,304.40958,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_18979_33293-54966,3.133073,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_19340_1-2410,6846.979,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_19413_1220-13038,7256.584,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_1944_1-3546,325.55173,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_19781_1-3327,61.23198,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_20624_1-4698,4509.7373,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_21959_59960-71694,35668.86,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_22868_1-1308,0,NRPS-like,SRR7162314,Premenopause_Control
SRR7162314_22871_1-11989,113.28091,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_22994_10674-31411,6.548962,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_23080_27136-47486,28963.008,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_23239_1-26688,277.34494,NRPS-like,SRR7162314,Premenopause_Control
SRR7162314_23570_1-12115,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_23646_14099-35379,2437.872,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_23797_1-2784,2902.6016,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_24272_1-21780,854.28424,arylpolyene,SRR7162314,Premenopause_Control
SRR7162314_24700_42958-55203,11.090349,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_24724_49165-68792,1795.5645,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_25709_97883-118134,1193.6908,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_2591_1-6091,2831.75,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_26151_1-11595,0,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_26353_1642-21989,3644.2698,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_26553_1-3858,422.43378,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_26723_1-1207,112.520645,siderophore,SRR7162314,Premenopause_Control
SRR7162314_27578_1-1556,4756.928,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_27818_1-2707,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_27838_1-16937,19637.756,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_28015_153648-201645,3855.255,arylpolyene,SRR7162314,Premenopause_Control
SRR7162314_28921_1-2086,2343.8394,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_29632_7994-28932,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_30053_1-2215,858.40845,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_3074_1-1266,0,NRPS-like,SRR7162314,Premenopause_Control
SRR7162314_30962_1-5137,1546.6287,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_30963_1-17709,816.7613,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_31308_340-20924,5515.629,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_31419_1375-21407,135.58879,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_31419_79511-100483,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_31477_1-2493,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_31567_1-12566,10.807932,NRPS-like,SRR7162314,Premenopause_Control
SRR7162314_3220_1-3248,17582.861,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_32232_1-25476,1604.6299,resorcinol,SRR7162314,Premenopause_Control
SRR7162314_32386_1-3233,1344.2623,NRPS-like,SRR7162314,Premenopause_Control
SRR7162314_32937_1-3582,928.9242,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_33253_1-4325,7112.4907,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_33821_19955-40750,52.245632,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_3426_1-1336,660.7645,arylpolyene,SRR7162314,Premenopause_Control
SRR7162314_34471_214611-238459,48527.242,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_34644_21633-41899,8038.046,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_35231_1-2589,0,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_35243_762-21028,26.804665,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_3530_54456-95595,139138.45,resorcinol,SRR7162314,Premenopause_Control
SRR7162314_35712_1-8425,4441.1094,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_35931_1-4573,653.37286,arylpolyene,SRR7162314,Premenopause_Control
SRR7162314_36160_1-1988,922.26764,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_3630_1-1943,0,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_36471_12411-26392,17794.908,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_36796_23969-44235,29461.666,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_36858_1-2407,112.84787,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_37219_147204-159543,24966.82,RiPP-like,SRR7162314,Premenopause_Control
SRR7162314_3751_1-22837,26.76165,betalactone,SRR7162314,Premenopause_Control
SRR7162314_37852_1-17894,975.29395,NRPS,SRR7162314,Premenopause_Control
SRR7162314_37876_1-12269,127.299934,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_38086_1-1011,0,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_39058_6651-26294,2482.0142,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_3923_542-31105,3223.7922,arylpolyene,SRR7162314,Premenopause_Control
SRR7162314_39382_100570-122203,2658.6206,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_39778_1-1767,230.5814,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_40095_32808-54166,76.30275,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_40309_1-2575,527.42725,arylpolyene,SRR7162314,Premenopause_Control
SRR7162314_40565_1-1172,0,RiPP-like,SRR7162314,Premenopause_Control
SRR7162314_4066_1-9224,88.342896,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_41284_1-3079,8689.525,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_41993_1-1752,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_42411_31199-78735,103808.54,arylpolyene,SRR7162314,Premenopause_Control
SRR7162314_43505_1-14854,726.8812,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_43822_1-6279,3514.8154,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_44305_213194-234793,7057.8477,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_44657_1-2373,1201.8799,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_44805_96039-107728,12616.963,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_44907_22286-42852,6709.0737,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_45860_12690-23892,60.614315,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_46065_55792-72808,307.2679,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_46116_1-2188,5151.9346,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_46217_1-1277,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_48135_1-1031,592.7802,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_48184_12310-32660,17070.824,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_49241_1-3010,451.20428,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_4944_1-5041,13403.434,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_50044_40386-51978,8030.6597,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_50099_9067-29411,837.7721,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_50567_1-6856,9.904645,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_51478_1-1552,0,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_52455_1-1474,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_54831_31142-41916,447.45648,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_55254_1-1518,4697.072,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_5580_1-3403,12032.751,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_5708_76877-97591,524.4989,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_5720_1-2611,676.20123,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_57207_1-8300,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_57271_9128-21296,28955.992,RiPP-like,SRR7162314,Premenopause_Control
SRR7162314_57963_1-1041,195.69527,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_58700_54580-64669,9422.074,RiPP-like,SRR7162314,Premenopause_Control
SRR7162314_59124_1-14176,637.0997,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_59247_1-2016,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_59594_116629-136895,30.155235,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_60078_1-11908,20352.48,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_6010_1-6507,39531.09,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_60270_1-6230,12055.264,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_60339_1-1412,96.184456,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_60941_1-1145,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_61882_1-1309,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_61972_1-1124,241.65923,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_62317_1-10374,0,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_62824_1-14258,2324.186,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_62964_1-1058,0,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_64096_1-2407,0,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_64653_1-1764,500.44263,NRPS-like,SRR7162314,Premenopause_Control
SRR7162314_65106_4547-25101,386.5255,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_6787_1-1068,0,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_68378_1-3027,1144.1086,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_70646_1-2979,1367.699,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_70707_32358-43329,4833.6455,RiPP-like,SRR7162314,Premenopause_Control
SRR7162314_70979_1-2109,13297.902,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_71283_14156-29716,38380.26,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_71343_1-7041,86.79959,lanthipeptide-class-i,SRR7162314,Premenopause_Control
SRR7162314_73469_1-9316,0,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_74194_1-8232,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_74455_1-2048,1657.8667,NRPS,SRR7162314,Premenopause_Control
SRR7162314_75004_1-1141,0,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_76265_1-2238,485.47787,RRE-containing,SRR7162314,Premenopause_Control
SRR7162314_7674_1-13999,1236.9525,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_77395_1-6040,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_77477_1-13555,235.45503,hybrid,SRR7162314,Premenopause_Control
SRR7162314_78144_1-2074,9003.962,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_78548_1-1710,1787.0067,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_78697_127785-175795,10169.457,arylpolyene,SRR7162314,Premenopause_Control
SRR7162314_78889_7717-20115,607.9196,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_79254_78820-100463,0,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_79897_1-5823,11370.183,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_8005_8409-19353,0,RiPP-like,SRR7162314,Premenopause_Control
SRR7162314_81707_11932-33305,10862.332,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_81708_54146-75757,7657.203,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_8202_70397-156978,14.901695,hybrid,SRR7162314,Premenopause_Control
SRR7162314_82643_1-3244,6824.117,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_82754_1-1755,0,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_83764_1-23042,7344.083,hybrid,SRR7162314,Premenopause_Control
SRR7162314_84959_1-19861,34.190727,T1PKS,SRR7162314,Premenopause_Control
SRR7162314_85268_1-1068,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_8547_1-4029,370.79602,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_8581_1-37540,0,NRPS,SRR7162314,Premenopause_Control
SRR7162314_87042_1-1946,0,resorcinol,SRR7162314,Premenopause_Control
SRR7162314_87120_44028-65689,50.15695,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_87461_1-4065,918.7807,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_87687_1-3150,0,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
SRR7162314_87765_22318-40129,411.7377,ranthipeptide,SRR7162314,Premenopause_Control
SRR7162314_8810_35030-55774,6186.6855,cyclic-lactone-autoinducer,SRR7162314,Premenopause_Control
